1773904,|/4663231|/4624767|/4620633|/4620406|/4597629|/4590941|/4589346|/4581481|/4581118|/4576601|/4576583|/4546428|/4546419|/4545862|/4545507|/4545378|/4545367
539916,|/10324007|/8230251|/8134698|/5528915|/5443148|/5215919|/5154543|/4922555|/4691700|/4668130|/4659830|/4642391|/4635807|/4628444|/4505796|/4247404
1422166,|/10169231|/10049995|/9341443|/8919311|/8904797|/8842386|/8830622|/8775633|/8610078|/8585924|/8447324|/8372172|/8099797|/7968204|/7887950|/4657785
2907939,|/7384128|/7384125|/7339374|/7336732|/6884376|/6884044|/6883909|/6883891|/6883860|/6883700|/6883693|/6875665|/6870086|/6867140|/6859354|/6836647
1476739,|/7088232|/6405148|/6276580|/5888902|/5746770|/5735185|/5496804|/5376210|/5103831|/5022435|/5007889|/4951713|/4934506|/4878564|/4869067|/4869057
1497136,|/6023709|/5407346|/5171824|/5141682|/5051902|/4863528|/4806041|/4637273|/4564084|/4470873|/4420407|/4306380|/4291231|/4170912|/4087270|/4063214
2240599,|/10352842|/10347040|/10335024|/10296588|/10293857|/9890941|/9814598|/8999228|/8976903|/8963558|/8959245|/8959237|/8955585|/8947266|/8943897
4142752,|/10327487|/9727408|/9641945|/9556971|/9415248|/9396699|/9384192|/9381119|/9366280|/9360702|/9312034|/9303791|/9279219|/9276379|/9237668
143510,|/10307245|/9983952|/9869966|/9401908|/8561211|/8470336|/8109876|/7903546|/7718351|/7716164|/7394228|/6524886|/6431638|/6299260|/6283137
3653792,|/10161132|/10087656|/9938567|/9533006|/9450585|/9385647|/9286509|/9280919|/9263324|/9255498|/9215490|/9213618|/9176939|/9097461|/9093849
1661238,|/10155831|/7699582|/6478087|/6305861|/6305656|/6150507|/6024500|/5379815|/5238987|/5175229|/5053970|/4787852|/4672897|/4607535|/4562744
1094789,|/9788852|/9788840|/9714281|/9463601|/9323914|/9160742|/8818880|/8776287|/8191704|/7574802|/7556015|/6249511|/5879672|/5576038|/5217119
2655780,|/10014359|/9700406|/8794005|/9148616|/9031774|/8795970|/8753651|/7952707|/7704820|/7650718|/7569097|/7565993|/7527464|/7441078|/7294821
171871,|/9891296|/9052679|/7953176|/7595415|/7377031|/7373496|/7371504|/7365448|/7364137|/7362643|/7359423|/6562164|/6969389|/6911241|/4743370
437349,|/9843723|/8761294|/8606092|/8195748|/8020111|/8023319|/7646032|/7599495|/7222128|/7149990|/6972901|/6975786|/5708600|/5677495|/4535600
1373176,|/8695563|/7602791|/7632677|/7602791|/7602791|/6856519|/5505246|/5287372|/5149380|/4900478|/4637454|/4581564|/4345895|/4341762|/4085573
340193,|/8738339|/8738352|/8738400|/8738485|/8738380|/8738331|/8713979|/8672414|/8641609|/8672396|/8672396|/8641609|/8641609|/4360786|/4360735
60235,|/8098582|/7978284|/7958692|/7031016|/7030973|/6965459|/6965383|/6930222|/6930156|/6930110|/6876932|/6872704|/6861629|/6798319|/6224738
1125273,|/7710405|/7710368|/7710269|/7710257|/7710257|/7710219|/7710146|/7710127|/7710073|/7710027|/7709973|/7709953|/7709941|/7707984|/7707956
932092,|/7500950|/7220025|/7216135|/7206207|/7206282|/7168710|/7134375|/7132785|/7124809|/7118756|/7102816|/7101002|/7049385|/7041909|/7021058
1759987,|/6649061|/6552382|/6551233|/6086767|/6067259|/5996500|/5949814|/5913099|/5905717|/5775932|/5597704|/5582639|/5571202|/5565156|/5542063
899310,|/6118306|/6117411|/6072265|/6019287|/5974231|/5927985|/5757872|/5743902|/5712176|/5697134|/5687285|/5669879|/5660139|/5657153|/5028184
2012177,|/5364637|/5297025|/5243955|/5231641|/5178306|/5173125|/5172816|/5172284|/5157742|/5157712|/5153135|/5153103|/5145198|/5099649|/5097986
1387721,|/10298050|/9179884|/8964964|/8031042|/6062037|/5659120|/5655667|/5655604|/5358446|/5127817|/5056337|/5002120|/4849644|/4844306
133664,|/10255692|/8950827|/7973174|/7869062|/7672760|/7357150|/7125945|/6779459|/6566357|/6232268|/5471056|/5314258|/4788794|/4187630
4706204,|/10193822|/10233374|/10210388|/10120766|/10182572|/10133187|/10108149|/10071356|/9996366|/10009155|/9970820|/9922776|/9905914|/9869740
3764194,|/9758072|/9613703|/9613472|/9516670|/9504803|/9487956|/9456727|/9432079|/9269812|/9217632|/9201584|/9197666|/8549268|/8548922
1048302,|/10165833|/4986322|/8510014|/7825642|/7254854|/7087224|/6276511|/4083560|/4683932|/6391206|/6051824|/5289849|/5281600|/4738103
1720790,|/10035280|/8596520|/7838168|/7813928|/7760296|/7700660|/7526508|/7118331|/5861084|/5845706|/5758443|/5725831|/5593377|/5334969
1083367,|/9289330|/9273975|/9162697|/8431693|/5314230|/8114061|/7237678|/6651709|/6437293|/6249231|/5704224|/4808439|/4759826|/4102548
384317,|/8979191|/8922234|/8877562|/8794800|/8736833|/8550300|/8454147|/7884178|/7745162|/7442132|/6388613|/5417367|/5417387|/4389979
2848260,|/8733969|/8704743|/8699804|/8697218|/8689307|/8688486|/8658175|/8658148|/8655793|/8655220|/8653411|/8153288|/7905467|/7860140
3455314,|/8667288|/8594717|/8579313|/8576589|/8576152|/8556509|/8536899|/8535254|/8529334|/8507113|/8506112|/8494278|/8485672|/8481380
1247167,|/6405560|/6694875|/6095961|/5995789|/5848983|/5798261|/5750340|/5727901|/5726561|/5723631|/5723319|/5651437|/5106260|/4765154
1161182,|/10265509|/8940597|/8853646|/8774282|/8495618|/8044676|/7189093|/6869631|/6867419|/6867361|/6866178|/4828294|/4629975
849910,|/10262466|/10258405|/10258383|/8903643|/8284210|/7900997|/7365584|/7115206|/7115180|/6966130|/6612062|/6457536|/5385503
211911,|/10113203|/9435485|/9451405|/9315433|/9278739|/9269070|/9016678|/8999642|/8613984|/8837021|/8583524|/8213393|/8167605
2646437,|/10013227|/9710947|/9707990|/9706815|/9355033|/8535958|/8463982|/8152233|/8011791|/7997404|/7915589|/7847911|/7385242
556616,|/9963409|/9938424|/9686301|/9618847|/9496851|/9446397|/9361157|/9361126|/9356397|/9348296|/9052108|/8688574|/7875788
2554322,|/9447917|/6142569|/6142351|/6142323|/6142251|/6142195|/6142146|/6142080|/6141993|/6138776|/6138767|/6138763|/6133326
224511,|/9327478|/8856507|/8227568|/7343899|/7166249|/7107976|/6985218|/5980726|/5819385|/5140436|/4470482|/4290307|/4148582
2175785,|/9193400|/9178986|/9020619|/8692064|/8494135|/7463630|/7450518|/7438405|/7427257|/6701453|/6658269|/6618699|/6057104
137482,|/8819346|/7200117|/7038637|/6909563|/6844089|/6687648|/6419246|/6410113|/6303598|/6290576|/6081741|/5967357|/5773610
1789777,|/8090416|/7512383|/4716553|/6485831|/6221856|/5826373|/5404730|/4919351|/4869334|/4759673|/4682830|/4594043|/4591695
452660,|/7137539|/6939034|/5342980|/5325918|/6006786|/5823325|/5812255|/4666892|/4663935|/4640766|/4274425|/4259237|/4230417
666391,|/6678326|/6678314|/6678308|/6678296|/6678283|/6291748|/5399565|/5309141|/4716960|/4701250|/4553369|/4241448|/4279476
1803369,|/6266477|/5069800|/5029767|/4771562|/4763756|/4755667|/4726746|/4718767|/4685687|/4670827|/4655454|/4654545|/4608521
2071107,|/5940218|/5922011|/5693188|/5690043|/5685882|/5682331|/5659192|/5561432|/5549071|/5531695|/5308714|/5258766|/5232096
1563773,|/6842661|/10165079|/7691958|/6842661|/4632794|/4427035|/4289423|/4195460|/4100361|/4098816|/4098696|/4098608
3699704,|/10362259|/10164804|/10143044|/10052850|/9889894|/9650529|/9609128|/9479494|/9383548|/9359020|/9342160|/9197683
4786633,|/10346244|/10328167|/10322665|/10286524|/10203366|/10128989|/10103037|/10085615|/10054811|/10004781|/9987807|/9983288
1231319,|/10211135|/9875671|/6329759|/6141514|/5918991|/5821013|/5177037|/5079856|/5071801|/5007851|/4998769|/4991947
3513191,|/9674652|/9948331|/9903410|/9840337|/9835768|/9708759|/9690526|/9000943|/8882839|/8854178|/8692783|/8568720
192734,|/10173229|/8884605|/7565997|/6894125|/6768984|/6644253|/6383165|/6163138|/5732060|/5732035|/4274584|/4274512
2095413,|/10129199|/9973543|/9700932|/9639725|/9489062|/9038911|/8709097|/8595969|/8031385|/7721048|/7911278|/7453771
3555437,|/10113387|/10113445|/9613093|/9215594|/9177243|/8735908|/9098663|/9104973|/9079453|/8735945|/8721351|/8603513
490491,|/10023320|/9681034|/9049539|/8798350|/7667306|/7507408|/5481815|/5480564|/5339844|/4656617|/4333646|/4200484
4444080,|/9948702|/9913549|/9894366|/9789722|/9774585|/9685625|/9675087|/9672554|/9660223|/9632612|/9629242|/9625101
581982,|/9888915|/9241791|/9224854|/9054822|/9006480|/9005590|/9004902|/9004278|/9002470|/8989638|/8987992|/8986186
3040580,|/9763471|/9716833|/9505946|/9277332|/9267126|/9260218|/9218656|/9175762|/9172387|/8281505|/8209126|/7565725
392703,|/9702231|/7352896|/6136106|/6055810|/6055784|/5391246|/5387326|/5358646|/5358643|/5358637|/5347337|/4084019
2747215,|/9632691|/8980060|/8940352|/8876524|/8839041|/8623948|/8602518|/8542165|/8533102|/8435344|/8302024|/8276978
2611776,|/9002300|/9002058|/9002030|/9001997|/9001959|/9001940|/9001885|/9001574|/9001556|/9001521|/9001510|/9001485
1112583,|/8204833|/7735487|/6992196|/6916930|/6841292|/6563341|/6294412|/5940426|/5046539|/4875940|/4762357|/4322210
1878636,|/7181158|/7719277|/7094877|/6534857|/6211105|/5769331|/5412513|/5155865|/4901629|/4901664|/4885310|/4801468
2046472,|/7739435|/7565424|/6820196|/6342025|/6332941|/6021907|/5706931|/5243924|/5180714|/5187657|/5177681|/5119972
173154,|/7717129|/7658854|/7591789|/7589167|/7091659|/7002742|/5822007|/6070847|/5996447|/5996364|/5775029|/5688048
749803,|/7315166|/7265903|/7258345|/7102078|/6695782|/6640741|/6634108|/4546501|/5829740|/4558698|/4526924|/4524520
695710,|/7057342|/6653732|/6650634|/5486542|/5193695|/5175602|/5147912|/5086120|/4838856|/4646870|/4336479|/4314699
1053093,|/4801477|/4796224|/4794025|/4793821|/4793705|/4791759|/4791710|/4788984|/4788861|/4788822|/4788785|/4788643
182420,|/4559120|/4555626|/4536917|/4534167|/4410480|/4401573|/4343653|/4315812|/4303549|/4283935|/4275304|/4215302
1722438,|/4446242|/4444967|/4444786|/4442850|/4442672|/4442274|/4441817|/4441753|/4441615|/4441204|/4440418|/4440100
732046,|/10370356|/10219769|/10253137|/10272288|/10198098|/10173526|/10153457|/10145701|/10098640|/10088289|/10014099
4048466,|/9176944|/10304086|/10205584|/9694968|/9650552|/9618629|/9632080|/9524838|/9130435|/9020745|/9010401
3567746,|/10328144|/10313417|/10220256|/10198889|/10135802|/10048469|/10011082|/9964039|/9907366|/9735275|/9172457
1556296,|/10324525|/10270700|/10222791|/10206304|/10134722|/9966240|/9576820|/9517127|/9347947|/9204984|/8520779
184335,|/10321164|/10011052|/9989298|/9966266|/9950000|/9940859|/9938189|/9907240|/8643229|/5082735|/4982132
89811,|/10272575|/10272545|/10118347|/10118332|/9916471|/9166347|/9130366|/9037227|/8875461|/8851570|/8851554
1783808,|/10267070|/9970022|/8871432|/8871405|/8778559|/8677582|/7025854|/6961927|/6938468|/6455495|/6455481
2245542,|/10213472|/10088013|/9726282|/9495579|/8752373|/8638013|/8631790|/8630719|/8039822|/7993736|/7061737
3896469,|/10266316|/9792454|/9792420|/9790363|/9714792|/8963106|/8963068|/8885854|/8885854|/8880647|/8880647
3808814,|/10261863|/9918265|/9983474|/9801675|/9748419|/9717562|/9636541|/9589723|/9515487|/9328047|/8593366
1511791,|/10217762|/9130223|/9118476|/8866186|/8515278|/8468796|/8293613|/7609660|/7504575|/7316406|/7253012
1225992,|/10142246|/8693037|/8354279|/7298801|/6741865|/5941024|/5345110|/5299015|/5241534|/3560840|/4755051
123437,|/10141086|/9843286|/9661619|/9550767|/9381514|/9080205|/8894584|/8881988|/8595379|/8571843|/6058431
3101474,|/9633248|/9047177|/8624619|/8610192|/8587961|/8572105|/8506598|/8500158|/8492872|/7455455|/7445877
2670295,|/9611912|/9611895|/9611978|/9611830|/9611949|/9611757|/9171330|/8149023|/8094567|/7485529|/6671904
1926824,|/9593549|/9240810|/8995154|/8970814|/8558431|/8154983|/8052450|/7791598|/7759998|/7275866|/7205716
1323861,|/9395684|/8908141|/8812056|/8051408|/7965862|/6965185|/6835532|/6670501|/6612542|/6611398|/6486618
61164,|/9269871|/9269809|/8901765|/6760015|/6741480|/5435098|/5431668|/5267402|/5111062|/5083296|/5074919
119601,|/9367840|/8096476|/8092162|/8079788|/8071344|/8067740|/8062731|/8035903|/8034040|/7935863|/7932199
1199688,|/9257759|/9020617|/7332839|/7293763|/7116596|/6783408|/6687603|/6599710|/6566991|/6543367|/6504430
284039,|/9256153|/8705520|/8357682|/8340444|/8204842|/7920943|/7909713|/7646629|/7605280|/6589833|/6292595
172037,|/9162385|/9152426|/8237934|/8148543|/8086712|/8074634|/8049802|/8032669|/4862688|/4279533|/4192060
637923,|/8899214|/7964961|/7964933|/7964908|/6871705|/6871683|/6871670|/6871638|/6399842|/6399827|/6399796
3177709,|/8797677|/8348981|/8443200|/8347923|/8614352|/8027608|/8036960|/8298416|/8003660|/7953992|/7901355
35312,|/8024630|/7780604|/7767988|/6056875|/5397851|/5069492|/4444499|/4396570|/4373174|/4371733|/4246541
2535443,|/6571261|/6529610|/6410740|/6385755|/6315422|/6312822|/6133192|/6096453|/6090676|/6083756|/6079607
1560759,|/5600215|/4543890|/4543864|/4543808|/4543763|/4338648|/4338618|/4338587|/4338467|/4058236|/4058074
251517,|/5358262|/4736288|/4605311|/4587235|/4575022|/4521889|/4331665|/4261432|/4261422|/4261412|/4130716
281823,|/5343433|/4922538|/4422112|/4337209|/4316340|/4316319|/4315188|/4312865|/4300343|/4294111|/4287705
4670963,|/10343932|/10319257|/10272567|/10262283|/10259693|/10259062|/10258453|/10254875|/10250387|/10248650
3885015,|/10333762|/10175446|/10061224|/10003864|/9207788|/9164757|/8994897|/8948950|/8941567|/8834710
474882,|/10240101|/10141827|/10116710|/10087716|/10066511|/10055556|/10044977|/10011002|/3713981|/5062844
1493954,|/10166075|/9373970|/9858492|/9403313|/9250314|/9176580|/8892892|/6859312|/6803978|/6281451
4133847,|/9952024|/9951056|/9455662|/9400142|/9347497|/9306694|/9282604|/9189926|/9155987|/9134598
257337,|/10060609|/9789558|/8959133|/8742104|/7749149|/7722860|/7470539|/7465281|/7327198|/7202746
2657814,|/10103120|/9677633|/9531123|/7057133|/6522606|/6450996|/6415143|/6385642|/6364058|/6358078
1085540,|/9912091|/8676810|/8676779|/8027487|/6033951|/6033926|/6033891|/6033860|/5617907|/4204303
1170418,|/8551469|/9865415|/7589207|/7566261|/5581768|/5499113|/5497055|/5480500|/4734392|/4722490
2901906,|/9900422|/9846790|/9721574|/9719013|/9718990|/7688849|/7492725|/6917595|/6832699|/6799983
2335700,|/9804313|/8329913|/8310316|/7968495|/7785590|/7728446|/7712291|/7560573|/7408587|/6964705
67232,|/9785983|/8245563|/8245560|/8245551|/6730846|/6684542|/6684526|/6684496|/4189610|/4189602
3536933,|/9729828|/9676189|/9610512|/9557553|/9517691|/8622875|/8616933|/8590840|/8580454|/8564590
385301,|/9671957|/7100420|/6707058|/6465660|/6194072|/5633393|/4494358|/4494352|/4494345|/4494339
3649878,|/9670400|/9014748|/8781912|/8773283|/8554992|/8552557|/8540581|/8538787|/8528981|/8528357
3250313,|/9419027|/9418539|/9076975|/8345476|/8176371|/8175448|/8174908|/7996224|/7986141|/7940914
2060608,|/8494339|/9318427|/8670587|/8167885|/7742976|/7701025|/7637051|/7634824|/7628654|/7621745
429570,|/9156086|/7500666|/7069354|/6937800|/6937777|/6933660|/6932388|/6929850|/6929814|/6926295
454438,|/9154240|/8051783|/7977500|/6655980|/6619038|/6134045|/5387648|/5309041|/5250425|/4334596
3339447,|/9122430|/8766617|/8753361|/8701283|/8396786|/8384441|/8377197|/8307040|/8273481|/7929017
2901855,|/8955667|/7960495|/7827320|/7951139|/7809720|/7479378|/7472457|/7472343|/6946318|/6943561
3529260,|/9048858|/9011183|/8924285|/8859079|/8754372|/8643941|/8629810|/8596979|/8575280|/8475651
522147,|/7966637|/8047703|/7966995|/7692705|/6598983|/6947065|/6644280|/6428663|/6428553|/5670327
2021788,|/8640421|/8040413|/6066283|/5070224|/5070213|/5070206|/5069021|/5069004|/5068994|/5068795
2103017,|/8613464|/8546325|/8531243|/8456302|/8353139|/8333669|/8291983|/8289275|/8213273|/5868712
244567,|/8318019|/7145471|/6539371|/6536811|/6493440|/6401316|/6215979|/6204654|/6201721|/5316318
2638896,|/8037489|/8037466|/7514000|/7513974|/7513827|/7493068|/6886391|/6875215|/6875184|/6874749
936034,|/8021787|/7932437|/7550078|/6639732|/5344436|/5115000|/4921757|/4190091|/4190084|/4190078
2214030,|/7906882|/7802111|/7787809|/7384523|/7369521|/6764103|/6711684|/6654314|/6653359|/6006181
1738989,|/7713024|/7695040|/4798674|/5238586|/5145320|/4798674|/7695040|/4609042|/4659458|/4657080
535448,|/7208495|/6944267|/6454753|/6454731|/6148061|/6146938|/6142763|/6137197|/5218971|/4297328
1419146,|/6042347|/5913000|/5827885|/5694054|/5347891|/5299686|/5206113|/5195518|/5188368|/5173666
1296055,|/5929718|/5704136|/5674466|/5324778|/4783657|/4494753|/4449601|/4445237|/4426009|/4414866
1529988,|/5897941|/5876249|/5796021|/5774700|/5766432|/5754642|/5753206|/5730438|/5716098|/5698258
56433,|/10351749|/8719272|/7595536|/7081513|/5699914|/5382594|/5198942|/4596114|/4442712
52472,|/10335456|/10335442|/10078145|/10078134|/10078123|/10078103|/5878690|/5850775|/5839481
998243,|/10281853|/8087376|/6234134|/6148973|/5853368|/5151016|/4723762|/4387601|/4310853
4098573,|/10281747|/10070021|/9969480|/9914941|/9477641|/9182136|/9131502|/9116090|/9082436
565413,|/10251511|/9514768|/9509435|/9345115|/9150153|/9125774|/9003345|/8819826|/8749202
951132,|/10125541|/9390439|/8691783|/8195928|/6729680|/6567860|/6006003|/4498121|/4464252
1714300,|/10112338|/9916545|/9803198|/9820926|/9799649|/9774635|/9410908|/9410908|/9774635
3246596,|/10096391|/9731259|/8979741|/8885994|/8778760|/8514262|/8594589|/7851967|/7816219
1737791,|/9929608|/9947416|/9836050|/9667103|/9625208|/9495566|/8924964|/8682426|/4474521
3912820,|/9957058|/9802138|/9802118|/9377227|/9372773|/9212637|/9089172|/8781840|/8781679
565892,|/9907935|/8027383|/7474890|/7474830|/6598154|/6088880|/5359236|/5352652|/5352605
2937478,|/9887182|/9835451|/9482788|/8709860|/7749029|/7600263|/7534730|/7496963|/7490428
2094021,|/9819893|/9775839|/9695394|/9227609|/9208159|/9142995|/9092259|/8907976|/8802726
776084,|/9709023|/9038391|/8994702|/5998731|/5510581|/5337715|/5234646|/5233932|/5233869
1369464,|/9692962|/9692442|/9692408|/9164775|/9164661|/8463805|/8459235|/8457801|/8457748
1332081,|/7767705|/9385837|/8741309|/8427046|/8146890|/8108219|/7988587|/7115634|/7045912
3675470,|/9345241|/9335661|/8994135|/8713782|/8702160|/8699369|/8695145|/8694851|/8649050
93191,|/9330031|/7819500|/7368754|/8765377|/8522419|/7455509|/7446656|/7058850|/6201244
1130428,|/9075891|/8838290|/7505368|/7483645|/7260436|/6774044|/6540059|/6357934|/6340802
949954,|/7128173|/7093873|/7090299|/6338605|/6332584|/6332789|/5528542|/4722132|/4442800
1021971,|/8626752|/8605315|/8596133|/8573102|/8467774|/8467214|/8466928|/8458175|/8342765
690702,|/8457866|/6866419|/6600226|/6353849|/6226911|/6202734|/6169738|/6128544|/6110192
1276234,|/8551567|/6576375|/6449576|/5491849|/5434172|/5413953|/5372898|/5332685|/5145089
314350,|/8466056|/7887872|/7269875|/7265140|/7113208|/5812802|/4714260|/4638951|/4073386
2178309,|/8413410|/8398501|/8389119|/7901567|/7625944|/6590711|/6411162|/6233855|/6137193
1028439,|/7899821|/7821730|/5139455|/5030808|/5009573|/5004787|/4997706|/4987291|/4011750
2329096,|/7850716|/6490878|/6480549|/6063423|/6034947|/5982688|/5960248|/5808671|/5790818
67383,|/7725518|/5103959|/5103901|/5103886|/5103864|/5103856|/5103825|/4221905|/4221894
140131,|/7542993|/6009080|/5942124|/5804601|/5789949|/5242772|/4626213|/4068839|/4062303
103601,|/7404501|/6239165|/6023911|/4917873|/4491273|/4372056|/4295752|/4221073|/4188849
325313,|/7243845|/7166453|/7106848|/6542014|/6329524|/6062245|/5303647|/4417915|/4181634
1974457,|/6855703|/6401931|/6395948|/6395925|/5762538|/5579181|/5173183|/5031519|/5042204
1127120,|/6818080|/6818060|/6079134|/5353606|/5352986|/4266480|/4202055|/4202040|/4202023
1541013,|/6681729|/6583481|/6199363|/5879701|/5420901|/5420530|/5221653|/4504886|/4390626
1498200,|/6304911|/5710400|/5637103|/5395801|/5370913|/5274607|/5217671|/5188224|/5174746
1976172,|/6304431|/6236592|/6140019|/6139989|/6139953|/5895316|/5918606|/5758020|/5610108
547936,|/6147319|/5985371|/5388916|/5303438|/4874940|/4874934|/4874926|/4194843|/4194817
732205,|/6122804|/6122731|/6042587|/4733208|/4213692|/4213681|/4144484|/3963493|/4144509
1568609,|/6077576|/5995020|/5067453|/4790251|/4580306|/4540046|/4376004|/4184222|/4141113
58904,|/5969016|/5522495|/5520303|/5519453|/5409106|/5142138|/4916875|/4912551|/4448106
1988924,|/5840747|/5484432|/5436726|/5325162|/5313602|/5298023|/5279295|/5276690|/5269959
2332458,|/5747014|/5722897|/5716045|/5709101|/5698585|/5695780|/5695723|/5695624|/5694183
870461,|/5502216|/4623632|/4361063|/4329169|/4323576|/4317341|/4304483|/4291800|/4283088
1896311,|/5173330|/5170218|/5153751|/5150726|/5147226|/5043045|/5022849|/5016714|/5012891
4790139,|/10379029|/10048465|/10012321|/9982923|/9963107|/9944013|/9943999|/9982923
1012452,|/9287503|/9621756|/9106785|/8735620|/8646965|/8631756|/7388093|/5009299
2825742,|/10371331|/10361765|/10334464|/10216671|/10069487|/9994125|/9912258|/9846418
451156,|/10366916|/10355514|/10294828|/9903746|/9802103|/9697514|/9720988|/9571019
2995326,|/10355864|/10352480|/10260933|/7999156|/7976659|/7800376|/7776144|/7761452
4011075,|/10353066|/10277346|/10142339|/10167516|/9983237|/9900383|/9868972|/9191246
3863056,|/10315584|/10309431|/10291364|/10190202|/10176860|/9808148|/9790140|/9720585
925218,|/10308313|/9701627|/9644198|/9584254|/9525455|/9516752|/9456298|/8917386
1248234,|/10276041|/9901726|/9557829|/9121200|/8884776|/7996260|/7573577|/6845463
1149854,|/10265583|/10265553|/10265439|/10265413|/10070758|/10041366|/8661088|/8644695
37219,|/10253423|/9673499|/9642702|/9603888|/9345474|/9258338|/9004712|/8718201
2152668,|/10231034|/7077741|/7114749|/7045419|/7164061|/7042166|/6946913|/6633719
808507,|/10213358|/10105340|/10005672|/9320141|/9038912|/6295489|/4794587|/4787114
2340887,|/10179720|/10129121|/9819637|/9819621|/9581551|/8078197|/7448102|/6328035
92086,|/10149375|/10148276|/10136187|/10128013|/10127819|/10109106|/9093465|/7541215
2046265,|/10013127|/9280807|/9125688|/9035795|/8242382|/6683127|/5128198|/5119652
1089915,|/9980954|/9886834|/9887708|/9802202|/9636572|/9136873|/8862641|/8649804
1955045,|/9886143|/9875220|/9872587|/9863383|/9861223|/9856781|/9854786|/9848738
1377019,|/9878492|/9863547|/9751376|/9657000|/9526033|/9466103|/9251190|/9083696
2057734,|/9872582|/7508445|/7231679|/7163106|/7141623|/5348192|/5261086|/5232401
947771,|/9710534|/9586858|/7250778|/3922459|/6356889|/4721243|/4607774|/4351656
827651,|/9422335|/9350367|/6676083|/6007534|/6016115|/6007504|/5867745|/4092441
2907889,|/9265906|/9260002|/9255898|/9218744|/9213180|/9206604|/9197112|/9196982
841556,|/7663034|/7800544|/7152487|/5611406|/5299207|/5044646|/4875021|/4281743
2356242,|/9152308|/8516601|/8226249|/8024647|/7980074|/7292998|/7403514|/7337135
414413,|/9150313|/7625441|/6379396|/6317202|/6151875|/5677259|/4316740|/4304655
3488949,|/9119416|/8904340|/8881494|/8861797|/8697639|/8649537|/8612974|/8587816
1929564,|/9106550|/8060617|/6661228|/5650016|/5354751|/5178191|/5171986|/5122283
2569201,|/8802607|/8614095|/8499585|/8489033|/8478403|/8082831|/7983597|/7957597
48728,|/8623547|/7615125|/7398195|/7037161|/6134550|/5521511|/5432143|/5223973
3714435,|/8625946|/8625113|/8624969|/8624956|/8624933|/8624921|/8624903|/8624862
1422986,|/8606939|/8416566|/8357972|/7946513|/7844846|/7637849|/7485402|/7141407
1709341,|/8554436|/5270289|/5054132|/5041909|/4703588|/4410126|/4410109|/4410084
174320,|/8573891|/6699230|/6630058|/6098853|/5833801|/5771684|/5743980|/5709852
461812,|/8521798|/8521740|/7573889|/5139044|/4663103|/4342439|/4291830|/4066301
976525,|/8298413|/7870205|/7663995|/7270082|/6962170|/6464464|/6203576|/5706835
2583506,|/8164561|/8164531|/8147116|/6713682|/6554454|/6554232|/6449335|/6405038
1680856,|/7942639|/6135389|/6005804|/5660353|/5155839|/5000691|/4787625|/4347136
1741281,|/7916752|/7850373|/7373722|/6866308|/6790313|/6778509|/6738025|/6677785
2369140,|/7834765|/7348391|/7262366|/6784348|/6303628|/6264476|/5913670|/5726450
1798647,|/7751441|/7740014|/7733175|/7664300|/7633374|/6865157|/6147164|/5033593
1859161,|/7598189|/7585578|/7068998|/6252824|/5091854|/4980879|/4735954|/4728358
485777,|/7199450|/7184497|/5361235|/5339818|/5158069|/4884548|/4328543|/3957439
1841692,|/6841095|/5757634|/5691931|/5569286|/5451838|/5080068|/4688386|/4686921
1658537,|/6630026|/5769275|/5433968|/5317743|/4708108|/4395564|/4343086|/4294428
676060,|/6622327|/5666289|/5666277|/5666253|/5613379|/5603836|/5443886|/5347020
1165925,|/6146741|/5341927|/4937853|/4937837|/4937773|/4209090|/4204901|/4204835
2067964,|/5517028|/5403129|/5331987|/5289957|/5264077|/5250203|/5221393|/5171872
97519,|/5032556|/5032817|/4236811|/4201236|/4187263|/4184776|/4115743|/4099659
1485779,|/4705354|/4688449|/4600137|/4550566|/4504392|/4501827|/4461201|/4447230
631300,|/4242744|/4242716|/4242698|/4226076|/4226052|/4210410|/4202203|/4189926
1411294,|/9613057|/9436342|/9300189|/8240480|/7145516|/4880815|/4372399
4272756,|/10366073|/9539929|/9525870|/9511219|/9449792|/9340156|/9327802
4380833,|/10368611|/9663760|/9662576|/9647714|/9636978|/9628619|/9613214
125485,|/10359374|/10243455|/8305826|/8285700|/8272109|/8146646|/4586224
3105331,|/10350234|/10044281|/9997434|/9790704|/9458021|/9445463|/9402845
2406070,|/10344854|/10309290|/10299698|/10283464|/10264136|/10262150|/10216020
851928,|/10346469|/10074744|/9341782|/9287524|/9108835|/8973015|/8895751
3404397,|/8699986|/8870900|/8765782|/8764820|/8720213|/8717338|/7860790
2883674,|/9962759|/10278336|/9868612|/9792742|/9768913|/9691760|/9679964
42551,|/10309261|/10300054|/10262436|/10228586|/9840880|/9833632|/9818943
4861792,|/10043772|/10112570|/10042749|/10041628|/10034328|/10029164|/10028480
3210234,|/10266509|/9787167|/9362198|/9362134|/8956411|/8873121|/8777373
1441389,|/10265802|/10265739|/10070536|/9969729|/6236027|/6135274|/5152528
3726260,|/9923644|/9907717|/9923618|/9821374|/9742238|/9613813|/9613203
42154,|/10197105|/8412849|/8028090|/7173173|/6290837|/6229037|/6183318
949978,|/10207388|/9655574|/9065444|/7690025|/7674259|/7514485|/7303143
45066,|/10206576|/9190222|/8182494|/8011512|/7909731|/7665925|/5211826
4570165,|/10162584|/10162504|/10161731|/10071875|/10065143|/10062134|/10061130
